episode,step,temperature_C,pressure_Torr,precursor_flow_sccm,carrier_flow_sccm,rf_power_W,deposition_time_s,current_thickness_nm,film_uniformity_pct,defect_rate_pct,action,reward,next_thickness_nm,done
357,4,719.306,1.2287,62.08,84.292,80.283,6.63,22.869,95.829,0.873,increase_rf_power,5.461,27.488,False
357,5,719.811,1.1936,62.052,83.588,83.233,6.434,27.488,96.518,0.823,increase_rf_power,7.771,31.959,False
357,6,720.344,1.1972,60.983,82.891,83.417,6.802,31.959,96.233,0.952,decrease_precursor_flow,6.78,36.565,False
357,7,723.703,1.1857,60.387,82.636,85.752,6.997,36.565,96.882,0.804,increase_temperature,10.021,40.835,False
357,8,721.414,1.2038,58.389,81.529,88.696,7.086,40.835,96.591,1.027,increase_rf_power,8.701,45.339,False
357,9,725.042,1.19,55.862,80.749,95.471,7.103,45.339,97.048,0.778,increase_rf_power,12.735,49.141,False
357,10,722.86,1.1448,55.29,80.521,98.045,7.095,49.141,96.077,0.717,increase_rf_power,12.788,53.227,False
357,11,722.953,1.1392,55.635,79.295,99.819,7.513,53.227,96.774,0.893,increase_rf_power,14.581,57.257,False
357,12,719.328,1.1191,56.697,79.569,99.711,7.106,57.257,97.714,0.733,decrease_temperature,20.394,61.683,False
357,13,718.178,1.1147,55.792,78.996,95.791,6.962,61.683,96.839,0.691,decrease_rf_power,22.259,66.035,False
357,14,716.404,1.1177,56.114,77.844,94.456,6.497,66.035,97.935,0.646,decrease_temperature,28.839,70.209,False
357,15,717.643,1.1428,56.01,78.56,92.395,6.74,70.209,96.948,0.764,decrease_rf_power,30.752,74.294,False
357,16,718.131,1.1638,54.787,79.353,91.938,6.74,74.294,96.689,0.823,decrease_precursor_flow,35.831,78.356,False
357,17,719.353,1.0996,55.535,80.142,90.124,6.844,78.356,96.814,0.711,decrease_rf_power,44.504,82.39,False
357,18,716.517,1.1325,55.048,79.143,91.38,6.708,82.39,96.231,0.736,decrease_temperature,52.917,86.542,False
357,19,718.48,1.1373,54.012,79.735,89.533,6.775,86.542,97.408,0.755,increase_temperature,65.958,90.257,False
357,20,718.882,1.1624,52.324,78.518,88.576,6.092,90.257,96.044,0.819,decrease_precursor_flow,75.31,93.756,False
357,21,717.121,1.1902,51.333,80.28,87.956,5.883,93.756,97.566,0.66,increase_carrier_flow,95.182,97.33,False
357,22,713.739,1.166,51.453,79.405,85.537,5.837,97.33,98.095,0.568,decrease_temperature,156.029,100.874,True
357,23,712.447,1.1926,50.413,78.612,85.892,6.176,100.874,96.781,0.511,decrease_temperature,87.33,104.294,False
357,24,714.8,1.2023,50.205,78.265,87.121,5.963,104.294,96.605,0.618,increase_temperature,72.666,107.673,False
357,25,716.877,1.1822,50.864,78.586,86.585,6.172,107.673,97.111,0.768,increase_temperature,60.924,111.169,False
357,26,716.022,1.1704,51.373,78.459,89.032,6.78,111.169,96.222,0.704,increase_rf_power,48.529,115.302,False
357,27,712.4,1.1783,51.121,79.134,88.919,6.64,115.302,97.744,0.76,decrease_temperature,42.665,119.285,False
357,28,714.954,1.1979,52.003,78.885,88.723,6.852,119.285,97.189,0.623,increase_temperature,36.058,123.115,False
357,29,714.483,1.1709,52.195,77.816,89.23,6.874,123.115,97.622,0.614,decrease_carrier_flow,31.457,127.13,False
357,30,715.521,1.1451,51.935,76.375,89.294,6.97,127.13,97.97,0.726,decrease_carrier_flow,26.697,131.256,False
357,31,712.588,1.1652,51.224,77.534,85.082,6.914,130.0,96.146,0.726,decrease_rf_power,20.449,134.14,False
357,32,716.578,1.1633,52.008,78.866,83.543,6.723,130.0,97.744,0.796,increase_temperature,23.302,133.92,False
357,33,713.584,1.1933,53.172,74.595,85.427,6.736,130.0,97.417,0.697,decrease_carrier_flow,23.119,134.305,False
357,34,713.947,1.2027,51.647,72.184,86.971,6.774,130.0,96.453,0.569,decrease_carrier_flow,22.373,134.111,False
357,35,712.988,1.1829,52.707,73.251,88.358,7.201,130.0,95.87,0.596,increase_rf_power,20.773,134.287,False
357,36,713.807,1.1655,51.625,72.011,90.412,7.378,130.0,97.822,0.629,increase_rf_power,24.126,134.609,False
357,37,710.022,1.1722,51.707,72.429,88.805,7.022,130.0,95.77,0.627,decrease_temperature,20.304,134.347,False
357,38,707.197,1.1227,52.124,71.905,84.007,6.808,130.0,96.825,0.525,decrease_rf_power,23.316,134.288,False
357,39,707.156,1.1173,50.971,69.536,83.538,6.999,130.0,96.864,0.635,decrease_carrier_flow,22.599,134.15,False
358,0,738.077,1.0519,60.631,111.542,70.317,9.01,4.29,96.571,1.418,observe,1.049,8.065,False
358,1,738.048,1.0052,60.482,110.594,70.875,9.055,8.065,95.706,1.295,decrease_carrier_flow,0.441,11.797,False
358,2,740.039,0.9782,60.341,110.598,65.659,9.066,11.797,96.069,1.361,decrease_rf_power,0.787,15.115,False
358,3,737.66,0.9446,61.47,110.893,63.899,8.705,15.115,95.926,1.423,decrease_temperature,0.232,18.267,False
358,4,734.333,0.915,60.639,112.114,61.636,8.668,18.267,96.507,1.435,decrease_temperature,1.525,21.737,False
358,5,737.15,0.9198,59.822,114.509,62.797,8.426,21.737,94.503,1.428,increase_temperature,-2.142,24.835,False
358,6,732.729,0.899,59.191,112.74,62.681,8.177,24.835,96.737,1.256,decrease_temperature,4.025,27.978,False
358,7,734.038,0.9535,59.22,110.279,63.509,8.095,27.978,95.219,1.32,decrease_carrier_flow,0.876,31.388,False
358,8,733.421,0.9485,58.56,110.212,65.344,8.08,31.388,96.828,1.275,increase_rf_power,4.9,34.715,False
358,9,729.883,0.9373,57.302,111.74,65.277,8.249,34.715,96.939,1.305,decrease_temperature,5.432,38.238,False
358,10,727.635,0.9154,57.221,114.012,61.661,8.238,38.238,95.777,1.361,decrease_rf_power,3.368,41.777,False
358,11,726.14,0.9053,57.815,113.457,62.898,8.637,41.777,94.314,1.306,decrease_temperature,1.715,45.449,False
358,12,728.742,0.8585,57.708,113.488,61.798,8.739,45.449,95.869,1.288,increase_temperature,5.936,48.785,False
358,13,732.422,0.8368,56.91,114.732,63.673,8.395,48.785,95.598,1.267,increase_temperature,6.58,51.553,False
358,14,730.199,0.8718,56.162,115.154,63.605,8.414,51.553,95.573,1.261,decrease_temperature,7.869,54.706,False
358,15,725.697,0.8392,56.327,114.687,60.455,8.285,54.706,97.403,1.092,decrease_temperature,14.489,57.942,False
358,16,723.301,0.8866,56.143,115.598,60.962,8.395,57.942,96.072,1.127,decrease_temperature,13.567,61.382,False
358,17,724.904,0.9255,55.533,116.12,61.234,8.519,61.382,96.748,1.112,increase_temperature,17.722,65.113,False
358,18,721.496,0.9078,55.031,117.881,63.183,9.025,65.113,96.789,1.082,decrease_temperature,21.546,69.112,False
358,19,719.689,0.8834,51.947,118.6,67.016,9.232,69.112,97.098,0.91,increase_rf_power,27.876,73.028,False
358,20,719.931,0.8769,52.497,117.913,71.494,9.666,73.028,97.915,0.982,increase_rf_power,34.243,76.905,False
358,21,720.185,0.8921,53.373,115.905,73.793,9.557,76.905,94.976,0.936,increase_rf_power,36.719,81.455,False
358,22,718.793,0.8972,53.136,115.193,69.561,9.427,81.455,96.722,0.948,decrease_rf_power,49.814,85.772,False
358,23,717.421,0.8792,52.179,114.479,70.374,9.499,85.772,95.58,1.043,decrease_temperature,58.133,89.801,False
358,24,716.495,0.8558,52.334,113.889,73.394,9.277,89.801,96.537,0.879,increase_rf_power,74.798,93.618,False
358,25,715.252,0.8446,52.858,115.654,70.263,9.198,93.618,97.114,1.002,decrease_rf_power,92.476,97.626,False
358,26,712.538,0.8386,53.227,114.006,70.324,8.688,97.626,95.287,0.8,decrease_temperature,146.023,101.276,True
358,27,707.032,0.8577,53.433,113.764,67.633,8.045,101.276,95.78,0.761,decrease_temperature,79.793,105.053,False
358,28,708.468,0.8125,53.513,113.713,76.415,7.874,105.053,96.179,0.61,increase_rf_power,69.552,108.243,False
358,29,711.189,0.8518,53.239,114.48,76.864,7.816,108.243,97.114,0.793,increase_temperature,59.015,111.667,False
358,30,716.086,0.85,53.688,114.759,75.583,7.866,111.667,95.69,0.968,increase_temperature,45.671,115.102,False
358,31,714.927,0.8703,53.691,115.296,75.975,8.29,115.102,96.64,0.928,decrease_temperature,39.236,119.092,False
358,32,715.129,0.8785,55.665,114.994,78.54,8.442,119.092,96.776,0.878,increase_rf_power,32.845,123.184,False
358,33,715.649,0.8881,55.833,115.514,81.036,8.752,123.184,97.874,0.822,increase_rf_power,29.426,127.611,False
358,34,713.465,0.8906,55.17,117.477,74.325,8.597,127.611,96.644,0.761,decrease_rf_power,23.214,131.572,False
358,35,713.57,0.9294,55.071,119.061,77.033,8.867,130.0,97.602,0.797,increase_rf_power,22.331,134.349,False
358,36,714.786,0.9339,54.282,117.663,82.777,8.552,130.0,98.1,0.743,increase_rf_power,23.728,134.441,False
358,37,717.769,0.9488,55.731,120.359,82.832,7.883,130.0,96.781,0.797,increase_temperature,21.253,133.85,False
358,38,717.148,0.9708,54.078,119.816,78.287,7.338,130.0,96.908,0.711,decrease_rf_power,22.2,133.939,False
358,39,718.293,0.9011,53.333,121.717,75.042,7.433,130.0,96.039,0.869,decrease_rf_power,19.571,133.486,False
359,0,708.611,1.3382,35.696,94.393,88.577,12.039,2.398,96.219,0.737,observe,5.323,7.653,False
359,1,709.833,1.3429,36.162,94.21,82.136,12.014,7.653,96.862,0.744,decrease_rf_power,6.752,12.65,False
359,2,711.883,1.3435,36.57,93.314,81.161,12.096,12.65,96.225,0.78,increase_temperature,5.42,17.526,False
359,3,707.267,1.3128,36.44,93.121,82.076,12.476,17.526,95.684,0.839,decrease_temperature,4.146,22.691,False
359,4,708.151,1.2987,34.676,96.689,81.477,12.594,22.691,95.782,0.858,increase_carrier_flow,4.599,27.58,False
359,5,707.221,1.2844,34.719,96.743,84.122,12.557,27.58,96.167,0.64,increase_rf_power,7.724,32.821,False
359,6,705.356,1.2655,36.379,95.912,82.729,12.78,32.821,95.928,0.65,decrease_temperature,8.019,38.495,False
359,7,700.363,1.2784,37.052,96.872,87.758,12.918,38.495,97.03,0.486,increase_rf_power,12.764,44.299,False
359,8,704.536,1.3232,36.498,95.138,87.931,12.904,44.299,96.898,0.489,increase_temperature,14.114,49.85,False
359,9,704.067,1.3267,35.479,96.991,86.472,12.826,49.85,95.565,0.636,increase_carrier_flow,12.559,55.503,False
359,10,702.039,1.336,35.937,97.056,84.163,12.551,55.503,95.993,0.66,decrease_rf_power,16.06,60.65,False
359,11,700.911,1.3396,35.387,98.908,86.598,12.527,60.65,97.459,0.59,increase_rf_power,23.37,65.916,False
359,12,699.446,1.356,35.253,96.457,85.522,12.881,65.916,95.457,0.546,decrease_carrier_flow,24.778,71.178,False
359,13,698.589,1.3296,33.854,93.423,85.16,12.988,71.178,97.966,0.541,decrease_carrier_flow,35.912,75.928,False
359,14,699.275,1.3418,32.425,93.03,87.565,12.647,75.928,94.718,0.614,increase_rf_power,37.318,80.943,False
359,15,700.358,1.3291,33.231,92.107,87.724,12.903,80.943,96.95,0.549,increase_temperature,52.928,85.77,False
359,16,701.652,1.3066,34.204,86.981,85.092,13.502,85.77,95.803,0.532,decrease_carrier_flow,67.19,91.357,False
359,17,700.6,1.3024,33.954,88.759,90.314,13.455,91.357,96.443,0.482,increase_rf_power,91.199,96.902,False
359,18,701.989,1.304,35.185,87.684,90.219,13.015,96.902,96.899,0.521,increase_temperature,95.244,102.389,False
359,19,702.16,1.3113,33.373,85.741,89.893,12.85,102.389,96.862,0.616,decrease_carrier_flow,72.096,107.692,False
359,20,703.438,1.3284,32.7,86.597,94.217,13.081,107.692,95.273,0.492,increase_rf_power,54.028,112.701,False
359,21,703.739,1.3062,31.454,87.787,97.101,12.761,112.701,96.293,0.61,increase_rf_power,43.033,117.78,False
359,22,700.26,1.3275,29.853,85.478,97.53,12.279,117.78,95.667,0.631,decrease_temperature,33.698,122.126,False
359,23,701.869,1.3062,30.52,84.311,99.528,12.314,122.126,96.233,0.545,increase_rf_power,28.755,126.856,False
359,24,702.679,1.3448,30.586,82.825,95.142,12.224,126.856,95.012,0.615,decrease_rf_power,20.897,131.246,False
359,25,704.235,1.3097,29.9,79.372,93.804,12.019,130.0,96.294,0.687,decrease_carrier_flow,20.064,134.419,False
359,26,705.833,1.3651,30.023,77.898,91.449,12.129,130.0,96.434,0.656,decrease_rf_power,20.724,134.241,False
359,27,708.684,1.3628,29.112,79.879,96.064,12.614,130.0,97.599,0.696,increase_rf_power,22.879,133.979,False
359,28,707.296,1.371,28.796,78.972,94.913,12.651,130.0,96.799,0.713,decrease_temperature,21.057,134.072,False
359,29,705.566,1.3405,29.215,79.142,95.947,12.674,130.0,95.886,0.659,decrease_temperature,19.394,134.397,False
359,30,708.807,1.3472,30.301,77.163,94.66,12.435,130.0,96.263,0.694,increase_temperature,20.123,134.134,False
359,31,708.403,1.3492,29.893,77.834,96.948,11.884,130.0,96.932,0.656,increase_rf_power,21.949,134.014,False
359,32,711.517,1.3894,28.878,77.207,97.851,12.36,130.0,96.457,0.804,increase_temperature,19.792,133.954,False
359,33,712.439,1.3902,28.903,76.942,97.74,12.298,130.0,96.728,0.803,increase_temperature,20.283,134.032,False
359,34,716.33,1.3443,28.54,77.005,97.561,12.469,130.0,96.476,0.775,increase_temperature,20.065,133.93,False
359,35,718.25,1.3305,28.536,77.674,91.768,12.387,130.0,95.965,0.78,decrease_rf_power,19.396,133.484,False
359,36,720.538,1.3167,27.83,80.89,91.23,12.63,130.0,95.354,0.977,increase_carrier_flow,16.547,133.502,False
359,37,719.175,1.3007,27.634,79.687,87.102,12.734,130.0,95.568,1.128,decrease_rf_power,15.569,133.71,False
359,38,720.493,1.2881,27.311,76.167,84.579,12.806,130.0,95.32,1.008,decrease_carrier_flow,15.922,133.831,False
359,39,720.423,1.2928,26.144,74.239,90.85,12.317,130.0,96.193,0.996,increase_rf_power,18.086,133.539,False
360,0,747.849,1.3812,36.529,84.778,73.75,6.751,1.954,95.481,1.444,observe,-1.145,3.207,False
360,1,747.614,1.3525,37.022,84.127,72.903,6.98,3.207,96.199,1.469,decrease_rf_power,0.095,4.574,False
360,2,749.127,1.3249,37.873,83.069,70.029,7.023,4.574,95.601,1.558,decrease_rf_power,-1.78,6.004,False
360,3,746.382,1.3895,36.626,83.464,70.757,6.977,6.004,96.093,1.385,decrease_temperature,0.642,7.385,False
360,4,749.698,1.3696,36.183,82.26,67.875,7.356,7.385,96.005,1.689,increase_temperature,-1.982,8.652,False
360,5,752.684,1.3372,35.586,82.934,70.396,7.069,8.652,95.924,1.653,increase_temperature,-1.774,9.737,False
360,6,751.268,1.3006,34.54,83.812,73.134,7.38,9.737,96.347,1.706,increase_rf_power,-1.349,10.931,False
360,7,752.016,1.3038,35.139,81.47,68.683,7.355,10.931,93.362,1.663,decrease_rf_power,-6.923,12.128,False
360,8,753.94,1.3374,35.464,80.678,71.694,7.71,12.128,95.935,1.721,increase_rf_power,-2.243,13.314,False
360,9,758.154,1.2546,36.315,80.384,71.846,7.949,13.314,95.706,1.687,increase_temperature,-2.416,14.421,False
360,10,759.215,1.2649,35.364,81.107,73.715,8.029,14.421,95.446,1.643,increase_rf_power,-2.543,15.511,False
360,11,759.476,1.2639,33.933,82.159,78.708,8.015,15.511,94.145,1.734,increase_rf_power,-5.818,16.495,False
360,12,761.375,1.2556,33.794,79.555,79.367,7.671,16.495,95.658,1.714,decrease_carrier_flow,-2.53,17.406,False
360,13,763.709,1.2272,35.604,80.255,79.321,7.505,17.406,95.321,1.84,increase_temperature,-4.139,18.273,False
360,14,766.456,1.2063,36.099,78.04,82.033,7.625,18.273,94.337,1.808,increase_temperature,-5.816,19.044,False
360,15,766.449,1.1791,36.376,80.193,85.89,7.552,19.044,96.522,1.618,increase_rf_power,0.129,19.791,False
360,16,764.54,1.1975,37.596,81.208,85.354,7.753,19.791,96.27,1.512,decrease_temperature,0.505,20.726,False
360,17,763.356,1.2217,36.941,82.634,86.461,7.862,20.726,95.77,1.722,increase_carrier_flow,-2.128,21.709,False
360,18,763.063,1.2318,37.901,81.383,87.069,7.549,21.709,95.631,1.59,decrease_carrier_flow,-1.228,22.636,False
360,19,764.938,1.2323,40.495,81.489,85.692,7.797,22.636,96.691,1.623,increase_precursor_flow,0.661,23.608,False
360,20,764.263,1.2393,40.372,83.261,82.883,8.071,23.608,96.567,1.749,decrease_rf_power,-0.544,24.687,False
360,21,764.425,1.2116,38.269,83.995,82.667,7.703,24.687,95.59,1.703,decrease_precursor_flow,-1.996,25.649,False
360,22,764.804,1.2307,38.782,82.57,79.025,7.682,25.649,96.313,1.671,decrease_rf_power,-0.209,26.531,False
360,23,765.369,1.2549,37.387,83.186,79.433,7.524,26.531,94.089,1.732,decrease_precursor_flow,-5.042,27.304,False
360,24,765.781,1.2655,36.839,84.974,82.123,7.395,27.304,95.675,1.765,increase_rf_power,-2.042,28.08,False
360,25,766.678,1.3064,35.804,84.393,82.649,7.131,28.08,97.0,1.881,decrease_precursor_flow,-0.205,28.762,False
360,26,767.554,1.303,34.922,85.588,84.845,6.911,28.762,94.656,1.872,increase_rf_power,-4.716,29.41,False
360,27,765.369,1.3269,35.821,88.279,86.887,7.484,29.41,95.058,1.754,increase_carrier_flow,-2.973,30.157,False
360,28,762.513,1.3921,37.173,87.183,84.275,7.482,30.157,94.675,1.722,decrease_temperature,-3.383,31.01,False
360,29,762.995,1.4423,37.568,88.795,85.835,7.643,31.01,95.057,1.747,increase_carrier_flow,-2.746,31.813,False
360,30,762.207,1.4188,37.773,87.207,89.608,7.484,31.813,96.613,1.797,increase_rf_power,0.09,32.597,False
360,31,761.876,1.418,37.358,90.061,89.27,7.125,32.597,96.52,1.759,increase_carrier_flow,0.373,33.403,False
360,32,763.572,1.4085,37.712,88.092,88.53,6.879,33.403,95.486,1.757,decrease_carrier_flow,-1.529,34.222,False
360,33,766.225,1.4318,37.109,91.351,87.219,6.806,34.222,96.207,1.776,increase_carrier_flow,-0.125,34.902,False
360,34,766.414,1.3867,35.253,92.201,86.543,6.553,34.902,94.978,1.788,decrease_precursor_flow,-2.551,35.518,False
360,35,765.08,1.4072,34.955,93.712,85.495,6.263,35.518,96.506,1.697,increase_carrier_flow,1.373,36.114,False
360,36,762.931,1.3858,36.63,92.662,88.467,6.202,36.114,96.452,1.687,increase_rf_power,1.468,36.796,False
360,37,765.123,1.3678,36.865,90.976,84.593,6.034,36.796,95.554,1.648,decrease_rf_power,0.113,37.415,False
360,38,764.49,1.3594,38.381,91.726,80.044,5.833,37.415,95.445,1.695,decrease_rf_power,-0.338,38.071,False
360,39,762.18,1.3607,40.17,90.342,82.954,5.961,38.071,96.282,1.549,increase_rf_power,2.622,38.818,False
361,0,736.053,1.2948,54.605,122.372,86.47,14.532,7.36,96.297,0.981,observe,3.395,13.71,False
361,1,736.091,1.3002,54.829,123.998,87.834,14.921,13.71,96.697,0.94,increase_carrier_flow,4.833,20.369,False
361,2,735.197,1.3126,54.953,126.595,91.151,15.112,20.369,96.539,1.108,increase_rf_power,3.685,27.029,False
361,3,735.113,1.2847,56.112,123.69,89.4,14.99,27.029,96.105,1.079,decrease_carrier_flow,3.823,33.571,False
361,4,734.15,1.297,56.2,123.791,90.924,14.7,33.571,97.288,1.025,increase_rf_power,7.71,39.869,False
361,5,735.113,1.2298,55.606,123.514,91.277,15.008,39.869,95.412,0.952,increase_temperature,6.087,46.549,False
361,6,734.422,1.2399,55.952,121.755,93.763,14.544,46.549,96.807,0.908,increase_rf_power,11.898,53.915,False
361,7,733.509,1.2149,55.019,122.845,96.366,14.433,53.915,96.215,1.031,increase_rf_power,13.252,60.65,False
361,8,732.423,1.2389,55.206,122.058,93.575,14.945,60.65,96.97,1.044,decrease_rf_power,20.208,67.955,False
361,9,732.791,1.229,53.714,120.087,95.623,14.766,67.955,97.639,0.899,increase_rf_power,30.248,74.592,False
361,10,731.822,1.1936,52.511,120.06,95.328,14.646,74.592,97.19,0.919,decrease_precursor_flow,41.156,81.771,False
361,11,729.23,1.1885,52.243,119.184,100.515,14.576,81.771,97.758,0.796,increase_rf_power,61.078,88.946,False
361,12,729.122,1.2079,50.856,121.481,101.384,15.019,88.946,96.113,0.726,increase_carrier_flow,85.395,96.258,False
361,13,728.27,1.1703,50.647,119.65,100.534,14.748,96.258,98.223,0.717,decrease_carrier_flow,91.752,103.299,False
361,14,728.628,1.1469,51.153,118.621,101.485,14.163,103.299,97.691,0.905,decrease_carrier_flow,64.109,109.777,False
361,15,730.51,1.152,50.475,116.692,100.999,13.829,109.777,97.703,0.776,decrease_carrier_flow,48.248,115.992,False
361,16,729.547,1.1457,50.875,116.136,103.926,14.052,115.992,97.582,0.962,increase_rf_power,33.452,122.855,False
361,17,729.863,1.1576,49.224,116.66,105.378,14.165,122.855,97.517,0.842,decrease_precursor_flow,25.661,129.436,False
361,18,732.425,1.1296,49.968,116.57,106.356,13.997,129.436,96.543,0.872,increase_temperature,17.85,135.594,False
361,19,732.892,1.1088,51.008,118.084,104.817,14.201,130.0,98.245,0.74,decrease_rf_power,21.948,136.029,False
361,20,734.455,1.1298,50.333,118.679,103.239,14.002,130.0,98.289,0.85,decrease_rf_power,21.186,136.03,False
361,21,736.501,1.1528,48.797,117.695,100.815,14.028,130.0,97.304,1.015,decrease_rf_power,18.459,135.294,False
361,22,737.465,1.1364,49.707,119.078,103.246,14.286,130.0,97.791,0.946,increase_rf_power,19.975,135.252,False
361,23,736.758,1.136,49.757,116.335,104.445,14.319,130.0,96.233,0.903,decrease_carrier_flow,16.914,135.627,False
361,24,735.954,1.1449,50.583,115.296,106.416,14.125,130.0,97.116,0.931,increase_rf_power,18.489,135.624,False
361,25,736.591,1.1273,51.063,115.403,103.215,14.388,130.0,97.412,0.924,decrease_rf_power,18.919,135.852,False
